AccountID,AccountName,InstanceID,Name,State,PrivateIP,PublicIP,InstanceType,VPC,Subnet,AZ,Platform,PlatformDetails,ImageId,OSName,OSVersion
927721130786,account927721130786,i-04addf9644e152c05,DEMAPAUG001,running,10.47.74.179,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-050d3ace3279fe81f,DEMAPAUG001,running,10.47.74.211,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-0a491c2b5710ac32e,DEMAPAUG001,running,10.47.74.246,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-01c04f33be97d3bb9,DEMAPAUG001,running,10.47.74.181,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-08a901260c1c629b5,DEMAPAUG001,running,10.47.74.156,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-094b360cbddad0a10,DEMAPAUG001,running,10.47.74.58,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-0a0b2901d952800b6,DEMAPAUG001,running,10.47.74.223,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-0e9d81b4129888807,DEMAPAUG001,running,10.47.74.62,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-069a11b0b9f7a4a6c,DEMAPAUG001,running,10.47.74.10,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-0335f68b7586c30c7,DEMAPAUG001,running,10.47.74.106,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-0e435af6ac2d34644,DEMAPAUG001,running,10.47.74.109,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-038ab5d57e6d060a3,DEMAPAUG001,running,10.47.74.43,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-0c6327cb45718c432,DEMAPAUG001,running,10.47.74.47,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-06a75b7ce1aae8b35,DEMAPAUG001,running,10.47.74.45,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-06f93a457dcfa0449,DEMAPAUG001,running,10.47.74.60,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-0800930b078d48bd6,DEMAPAUU001,running,10.47.74.74,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-0fe59dd50b424b7e8,DEMAPAUU001,running,10.47.74.145,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-06e7ad66b62ed7a7c,DEMAPAUU001,running,10.47.74.221,N/A,m6g.4xlarge,vpc-0ccab8260106e982e,subnet-0c2aec386c508dce2,ap-southeast-2a,linux,"Linux/UNIX","ami-07c5cf97876670009","N/A","N/A"
927721130786,account927721130786,i-098dd010347a1168b,JMLAPAWSWF03,running,10.47.163.209,N/A,r7i.2xlarge,vpc-04143cbbf8403cc26,subnet-0e93093a6d7411037,ap-southeast-2c,windows,"Windows","ami-01b34464d57d1a6bf","IBWindowsServer2022GAMI2025-03-01T00-00-16.963Z","N/A"
927721130786,account927721130786,i-031130b133b702fa6,GITAPAWSWU01,running,10.47.167.59,N/A,t3.2xlarge,vpc-0bda0d5866a229d29,subnet-0fb54271ab20921a6,ap-southeast-2c,windows,"Windows","ami-0cbacdbaf54d4f827","IBWindowsServer2022GAMI2025-06-26T08-18-59.943Z","N/A"
927721130786,account927721130786,i-09f404f91b9797f96,NoName,running,10.47.67.228,N/A,t3.xlarge,vpc-043c2e2ef5009927f,subnet-0fedc82ce98869e19,ap-southeast-2c,linux,"Linux/UNIX","ami-0f9c22cf8e42655f8","amazon-eks-node-1.32-v20250704","1.32.3"
927721130786,account927721130786,i-0ea7d0f70e80ab7c6,NoName,running,10.47.67.132,N/A,t3.xlarge,vpc-043c2e2ef5009927f,subnet-0fedc82ce98869e19,ap-southeast-2c,linux,"Linux/UNIX","ami-0f9c22cf8e42655f8","amazon-eks-node-1.32-v20250704","1.32.3"
927721130786,account927721130786,i-09159da39a967eba7,NoName,running,10.47.67.235,N/A,t3.xlarge,vpc-043c2e2ef5009927f,subnet-0fedc82ce98869e19,ap-southeast-2c,linux,"Linux/UNIX","ami-05525e23b336cfed0","amazon-eks-node-1.32-v20250715","1.32.3"
927721130786,account927721130786,i-0591ea08d1b71c0d4,JMLAPAWSWF02,running,10.47.162.78,N/A,r7i.2xlarge,vpc-04143cbbf8403cc26,subnet-0dba0d565153a0ac0,ap-southeast-2b,windows,"Windows","ami-01b34464d57d1a6bf","IBWindowsServer2022GAMI2025-03-01T00-00-16.963Z","N/A"
927721130786,account927721130786,i-0b89496664935e18c,DEMAPAUD017,running,10.47.68.154,N/A,t3.2xlarge,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-0c3de3d9d26258a3e","AmazonLinux2GoldenAMIV9-gp3","N/A"
927721130786,account927721130786,i-0da0062859d5af602,Axiomatics-UAT,running,10.47.69.67,N/A,t3.xlarge,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-0dfd363adc9688042","amazon-eks-node-al2023-x86_64-standard-1.32-v20250419","1.32.1"
927721130786,account927721130786,i-0c5a2456cf10a86e9,CDPGEAUM005,running,10.47.69.96,N/A,t3.2xlarge,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,windows,"Windows","ami-0c5e188b1cd0370b3","IBWindowsServer2022GAMI2025-05-03T00-00-16.745Z","N/A"
927721130786,account927721130786,i-0332da0dd839622c1,JMLAPAWSWF01,running,10.47.161.120,N/A,r7i.2xlarge,vpc-04143cbbf8403cc26,subnet-06cbb2421513e993c,ap-southeast-2a,windows,"Windows","ami-01b34464d57d1a6bf","IBWindowsServer2022GAMI2025-03-01T00-00-16.963Z","N/A"
927721130786,account927721130786,i-05ee8df1366927623,Axiomatics-UAT,running,10.47.71.30,N/A,t3.xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0dfd363adc9688042","amazon-eks-node-al2023-x86_64-standard-1.32-v20250419","1.32.1"
927721130786,account927721130786,i-066201303fdfe6d35,Axiomatics-DEVHUB,running,10.47.70.74,N/A,t3.xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0c1c1042b434b4f01","amazon-eks-node-1.32-v20250627","1.32.3"
927721130786,account927721130786,i-017c9a8df9c37cced,NoName,running,10.47.71.8,N/A,t3.xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-0f9c22cf8e42655f8","amazon-eks-node-1.32-v20250704","1.32.3"
927721130786,account927721130786,i-09c769c85e60f7e51,Axiomatics-DEVHUB,running,10.47.68.191,N/A,t3.xlarge,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-0c1c1042b434b4f01","amazon-eks-node-1.32-v20250627","1.32.3"
927721130786,account927721130786,i-048c6443c2e0bd368,NoName,running,10.47.69.117,N/A,t3.xlarge,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-0f9c22cf8e42655f8","amazon-eks-node-1.32-v20250704","1.32.3"
927721130786,account927721130786,i-0dd18bf0a444ef510,NoName,running,10.47.68.116,N/A,t3.xlarge,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-0f9c22cf8e42655f8","amazon-eks-node-1.32-v20250704","1.32.3"
927721130786,account927721130786,i-089dce9209aa91955,NoName,running,10.47.68.114,N/A,t3.xlarge,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-0f9c22cf8e42655f8","amazon-eks-node-1.32-v20250704","1.32.3"
927721130786,account927721130786,i-098b3dbcddfdb6884,NoName,running,10.47.69.47,N/A,t3.xlarge,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-05525e23b336cfed0","amazon-eks-node-1.32-v20250715","1.32.3"
927721130786,account927721130786,i-0f5a688bbcd09d0cf,NoName,running,10.47.68.134,N/A,t3.xlarge,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-05525e23b336cfed0","amazon-eks-node-1.32-v20250715","1.32.3"
927721130786,account927721130786,i-07e21e6dabee8750d,Gitlab Runner,running,10.47.68.210,N/A,t3.medium,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-04a9a66fb8d6aa4c8","amazon-eks-node-al2023-x86_64-standard-1.33-v20250813","1.33.3"
927721130786,account927721130786,i-03ede3b7411f9e3ff,Gitlab Runner,running,10.47.68.144,N/A,t3.medium,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,linux,"Linux/UNIX","ami-04a9a66fb8d6aa4c8","amazon-eks-node-al2023-x86_64-standard-1.33-v20250813","1.33.3"
927721130786,account927721130786,i-064c7b870f5a0ac2e,CDPGEAUM007,running,10.47.69.153,N/A,t3.2xlarge,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,windows,"Windows","ami-065f989be894ef9da","IBWindowsServer2022GAMI2025-08-20T09-12-18.171Z","N/A"
927721130786,account927721130786,i-028acf019d400755f,CDPGEAUM009,running,10.47.68.23,N/A,t3.2xlarge,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,windows,"Windows","ami-065f989be894ef9da","IBWindowsServer2022GAMI2025-08-20T09-12-18.171Z","N/A"
927721130786,account927721130786,i-0c1b2e56ca3123abd,CDPGEAUM008,running,10.47.69.134,N/A,t3.2xlarge,vpc-043c2e2ef5009927f,subnet-0f8f2980c321ca6dc,ap-southeast-2b,windows,"Windows","ami-065f989be894ef9da","IBWindowsServer2022GAMI2025-08-20T09-12-18.171Z","N/A"
927721130786,account927721130786,i-05dc6b63f33abdca0,NoName,running,10.47.70.70,N/A,t3.xlarge,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-05525e23b336cfed0","amazon-eks-node-1.32-v20250715","1.32.3"
927721130786,account927721130786,i-0e0a492218c26baa8,Gitlab Runner,running,10.47.71.25,N/A,t3.medium,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-04a9a66fb8d6aa4c8","amazon-eks-node-al2023-x86_64-standard-1.33-v20250813","1.33.3"
927721130786,account927721130786,i-0d15eb7a7a4063bac,Gitlab Runner,running,10.47.70.234,N/A,t3.medium,vpc-043c2e2ef5009927f,subnet-0cc61b009cf6bb45e,ap-southeast-2a,linux,"Linux/UNIX","ami-04a9a66fb8d6aa4c8","amazon-eks-node-al2023-x86_64-standard-1.33-v20250813","1.33.3"
927721130786,account927721130786,i-02630803acba6bee0,Gitlab Runner,running,10.47.67.137,N/A,t3.medium,vpc-043c2e2ef5009927f,subnet-0fedc82ce98869e19,ap-southeast-2c,linux,"Linux/UNIX","ami-04a9a66fb8d6aa4c8","amazon-eks-node-al2023-x86_64-standard-1.33-v20250813","1.33.3"
958396859964,account958396859964,i-0338f5d4ba58f145f,SCOBI09LP01,running,10.47.17.251,N/A,i3en.3xlarge,vpc-081856fe66572d2cc,subnet-09ed8b01a18e136df,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0b5cf279592d629a5","GoldenAMIRHEL8","N/A"
958396859964,account958396859964,i-015cec6aa5dc32cd5,SQLBI09WP01,running,10.47.17.12,N/A,r6id.4xlarge,vpc-081856fe66572d2cc,subnet-09ed8b01a18e136df,ap-southeast-2a,windows,"Windows with SQL Server Standard","ami-09af0e78ed635d19b","N/A","N/A"
958396859964,account958396859964,i-0dbbd4fa0dcd15800,FLEAPAUP005,running,10.47.17.90,N/A,r7i.4xlarge,vpc-081856fe66572d2cc,subnet-09ed8b01a18e136df,ap-southeast-2a,windows,"Windows","ami-0bc14858c7cec35f9","WIN2K19GoldenAMIV10","N/A"
958396859964,account958396859964,i-04452072869721f0f,FLEAPAUP004,running,10.47.17.147,N/A,r7i.2xlarge,vpc-081856fe66572d2cc,subnet-09ed8b01a18e136df,ap-southeast-2a,windows,"Windows","ami-0bc14858c7cec35f9","WIN2K19GoldenAMIV10","N/A"
958396859964,account958396859964,i-01f61506dd2f81ad9,LDMBDAWSUP01,running,10.47.17.38,N/A,t2.medium,vpc-081856fe66572d2cc,subnet-09ed8b01a18e136df,ap-southeast-2a,linux,"Linux/UNIX","ami-0d21d42bea8de8b55","ubuntu/images/hvm-ssd/ubuntu-bionic-18.04-amd64-server-20221201","18.04"
958396859964,account958396859964,i-0baec75afb7900073,COGAPAUP08,running,10.47.17.52,N/A,t3.large,vpc-081856fe66572d2cc,subnet-09ed8b01a18e136df,ap-southeast-2a,windows,"Windows","ami-0258a898e0ef3cfa9","WIN2K19GoldenAMIV5-23","N/A"
958396859964,account958396859964,i-05504fe5a473718f3,COGAPAUT006,running,10.47.17.73,N/A,t3.large,vpc-081856fe66572d2cc,subnet-09ed8b01a18e136df,ap-southeast-2a,windows,"Windows","ami-0258a898e0ef3cfa9","WIN2K19GoldenAMIV5-23","N/A"
958396859964,account958396859964,i-043e5b7f8c58b37f2,FLEAPAUP003,running,10.47.17.206,N/A,r7i.2xlarge,vpc-081856fe66572d2cc,subnet-09ed8b01a18e136df,ap-southeast-2a,windows,"Windows with SQL Server Standard","ami-0441a8c8b46c7b2a9","N/A","N/A"
958396859964,account958396859964,i-0b55db1659ace77c0,IPCDBAWSWP01,running,10.47.19.254,N/A,r7i.2xlarge,vpc-081856fe66572d2cc,subnet-06c22819563040e3d,ap-southeast-2c,windows,"Windows with SQL Server Standard","ami-0a06265550d6a2007","N/A","N/A"
968130737873,account968130737873,i-05a98c4eb072af62a,PNMSC09AP02,running,10.46.2.115,N/A,m5.4xlarge,vpc-0ddd3579571a9b121,subnet-0f72f87e4a9f48760,ap-southeast-2b,linux,"Linux/UNIX","ami-0046104aa9dc76b6d","Panorama-AWS-9.1.13-h3-f264c750-1102-41c9-a14d-b54ea51780e4","9.1.13"
968130737873,account968130737873,i-0cbb9cab36cf0a582,PLTSC09AP02,running,10.46.6.191,N/A,m5.4xlarge,vpc-0817394bc0de4a55c,subnet-0e78a77c6a83a2942,ap-southeast-2b,linux,"Linux/UNIX","ami-0410d6ddc0dc83b7a","test-pa-image","N/A"
968130737873,account968130737873,i-0116ae72c97196839,CISCO-SDWAN-8000v-AZ2,running,10.46.48.28,3.105.39.228,c5n.xlarge,vpc-0c6fdcdb47d67d71e,subnet-0f0d9baf50b341131,ap-southeast-2b,linux,"Linux/UNIX","ami-05a4ae04f117bd414","Cisco-C8K-17.08.01a-42cb6e93-8d9d-490b-a73c-e3e56077ffd1","17.08.01"
968130737873,account968130737873,i-0958cad8765dd82fd,PLTSC09AP01,running,10.46.5.222,N/A,m5.4xlarge,vpc-0817394bc0de4a55c,subnet-04c9e2abc6648df87,ap-southeast-2a,linux,"Linux/UNIX","ami-00cce2ca919f27543","PA-VM-AWS-10.2.1-7064e142-2859-40a4-ab62-8b0996b842e9","10.2.1"
968130737873,account968130737873,i-0cde069f3612a9c3e,LHDAPAWSAPP01,running,10.46.5.240,N/A,c5n.2xlarge,vpc-0817394bc0de4a55c,subnet-04c9e2abc6648df87,ap-southeast-2a,linux,"Linux/UNIX","ami-0fbb564c4eeed0fdb","N/A","N/A"
968130737873,account968130737873,i-0b391fad1ac8151ec,CISCO-SDWAN-8000v-AZ1,running,10.46.48.7,3.105.177.179,c5n.xlarge,vpc-0c6fdcdb47d67d71e,subnet-04752b7abdf72712a,ap-southeast-2a,linux,"Linux/UNIX","ami-05a4ae04f117bd414","Cisco-C8K-17.08.01a-42cb6e93-8d9d-490b-a73c-e3e56077ffd1","17.08.01"
968130737873,account968130737873,i-037926d8fbf11f1b4,ALGAPAWSLP02,running,10.46.2.54,N/A,m5.2xlarge,vpc-0ddd3579571a9b121,subnet-0f72f87e4a9f48760,ap-southeast-2b,linux,"Linux/UNIX","ami-0f29ed8f575fb3dbd","N/A","N/A"
968130737873,account968130737873,i-047b452b96eaa3bc6,LCLMNAWSU01,running,10.46.4.7,13.55.233.39,t3.xlarge,vpc-0817394bc0de4a55c,subnet-0a465577675a06c04,ap-southeast-2a,linux,"Linux/UNIX","ami-0300dc03c13eb7660","ubuntu/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20220610","20.04"
968130737873,account968130737873,i-07a8e5b2601ead3db,ALGAPAWSLP01,running,10.46.1.190,N/A,c5.2xlarge,vpc-0ddd3579571a9b121,subnet-013198d6245cd0d29,ap-southeast-2a,linux,"Linux/UNIX","ami-0f29ed8f575fb3dbd","N/A","N/A"
968130737873,account968130737873,i-0d965d615e1f2ed58,LDMNMAWSUP01,running,10.46.1.153,N/A,t2.medium,vpc-0ddd3579571a9b121,subnet-013198d6245cd0d29,ap-southeast-2a,linux,"Linux/UNIX","ami-0d21d42bea8de8b55","ubuntu/images/hvm-ssd/ubuntu-bionic-18.04-amd64-server-20221201","18.04"
968130737873,account968130737873,i-0280d835643f5edc0,RISAPAWSWP01,stopped,10.46.1.197,N/A,c5.xlarge,vpc-0ddd3579571a9b121,subnet-013198d6245cd0d29,ap-southeast-2a,windows,"Windows","ami-06d85c570d2a652f6","GoldenAMI2K19V6-23","N/A"
968130737873,account968130737873,i-0ec2c9c261a86b85c,LMNAPAWSLP01,running,10.46.1.100,N/A,t3.large,vpc-0ddd3579571a9b121,subnet-013198d6245cd0d29,ap-southeast-2a,linux,"Linux/UNIX","ami-0f2967bce46537146","ubuntu/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20231025","20.04"
968130737873,account968130737873,i-065c2971e44098fe5,PNMSC09AP01,running,10.46.1.27,N/A,m5.4xlarge,vpc-0ddd3579571a9b121,subnet-013198d6245cd0d29,ap-southeast-2a,linux,"Linux/UNIX","ami-0286d68ce8fca9335","Panorama-AWS-10.2.8-f264c750-1102-41c9-a14d-b54ea51780e4","10.2.8"
992382650724,account992382650724,i-027a7be04e9227b90,IPCDBAWSWU01,running,10.47.23.237,N/A,r7i.xlarge,vpc-001aa02459371d2da,subnet-07f3743f7f72acc62,ap-southeast-2c,windows,"Windows with SQL Server Standard","ami-0a7dd64762043c6a5","N/A","N/A"
992382650724,account992382650724,i-0c0dad82fc097c272,SCOBI09LD03,stopped,10.47.22.55,N/A,r6i.xlarge,vpc-001aa02459371d2da,subnet-03eca43203c63eb99,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-00d0f783fd724f23b","N/A","N/A"
992382650724,account992382650724,i-0add4e8e6a87ad795,SQLBI09WD02,running,10.47.21.67,N/A,r6id.2xlarge,vpc-001aa02459371d2da,subnet-04b232a9d6251dec7,ap-southeast-2a,windows,"Windows with SQL Server Standard","ami-04743dd8d42822ffb","N/A","N/A"
992382650724,account992382650724,i-013c3c7a2493b4a23,SCOBI09LD02,running,10.47.23.240,N/A,i3en.2xlarge,vpc-001aa02459371d2da,subnet-07f3743f7f72acc62,ap-southeast-2c,linux,"Red Hat Enterprise Linux","ami-00d0f783fd724f23b","N/A","N/A"
